team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh
Qalali,Isa Town,0.9,0.7,2,3,0,0,0.2,0.6,0.4,0.2,0.4,0.2,1.8,2.6,0.8,1.4,1.0,1.2,0.2,0.2,0.2,0.2,0.0,0.6,0.2,0.4,0.6,0.6,0.2,0.6,1.0,1.0,0.6,0.8,0.2,0.6,0.0,0.2,0.0,0.0,0.25,1.4,0.25,0.6,0.0,0.8,1.0,0.4,0.75,0.4,0.0,0.4,0.25,0.8,0.0,0.6,1.25,1.2,0.5,0.8,0.75,0.4,0.25,0.6,0.5,0.2,0.25,0.4,1.0,0.8,0.25,0.4,6.75,10.4,0.25,0.8,0.25,0.6,0.25,0.6,0.25,0.6,3.25,3.2,0.5,0.6,0.5,0.6,0.25,0.4,3.5,7.2,0.5,1.0,0.25,0.8,0.25,0.8,2.25,4.6,4.5,5.8,0.0,0.8,0.0,0.4,0.0,0.4,0.75,0.8,0.25,0.4,0.0,0.2,0.0,0.2,0.5,1.0,0.5,0.8,0.25,0.6,0.0,0.2,42,31,2,3,3,2
OFK Pirin,Tsarsko selo,0.25,1.0,0,2,0,2,0.4,0.0,0.2,0.8,0.4,0.2,1.8,1.8,0.8,0.4,1.0,1.4,0.4,0.2,0.4,0.6,0.2,0.0,0.2,0.6,0.4,0.4,0.2,0.4,0.8,0.8,0.6,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.8,1.2,0.4,0.2,0.4,1.0,0.8,0.2,0.6,0.8,0.0,0.2,0.6,0.8,0.2,0.4,1.0,0.6,0.4,0.2,0.6,0.4,0.4,0.6,0.6,0.8,0.4,0.2,0.6,0.4,0.4,0.2,10.4,8.6,0.8,0.6,0.6,0.6,0.4,0.4,0.4,0.4,4.6,4.4,0.8,0.6,0.6,0.6,0.4,0.4,5.8,4.2,0.8,0.8,0.8,0.6,0.6,0.2,4.4,2.8,6.0,5.8,0.6,0.4,0.6,0.0,0.4,0.0,1.0,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.8,1.0,0.8,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0
Lokomotiv Sofia 1929,Botev Vratsa,0.5,0.75,1,0,1,0,0.6,0.2,0.2,0.8,0.2,0.0,2.2,3.8,1.2,1.0,1.0,2.8,0.4,0.0,0.2,0.6,0.4,0.2,0.2,0.8,0.4,0.4,0.2,0.4,1.0,1.0,0.8,0.8,0.4,0.8,0.0,0.6,0.0,0.4,1.6,2.4,1.0,0.4,0.6,2.0,0.6,0.0,0.2,0.8,0.2,0.2,1.0,1.0,0.6,0.6,0.6,1.4,0.2,0.6,0.4,0.8,0.6,0.2,0.8,0.6,0.2,0.4,0.4,0.8,0.2,0.4,5.6,7.8,0.2,0.8,0.2,0.2,0.2,0.2,0.0,0.0,2.4,3.6,0.2,0.8,0.2,0.6,0.2,0.2,3.2,4.2,0.4,0.8,0.2,0.4,0.0,0.0,2.8,2.4,2.8,5.4,0.2,0.2,0.2,0.0,0.0,0.0,1.0,0.6,0.4,0.2,0.2,0.0,0.2,0.0,0.8,0.8,0.2,0.4,0.0,0.2,0.0,0.2,0,0,0,0,0,0
Ñublense,Everton,0.25,0.5,2,1,0,0,0.5,0.4,0.0,0.2,0.5,0.4,2.75,2.2,1.75,1.2,1.0,1.0,0.25,0.2,0.25,0.2,0.5,0.2,0.25,0.2,0.75,0.6,0.5,0.2,0.75,1.0,0.75,0.8,0.5,0.2,0.5,0.2,0.25,0.0,1.0,0.8,0.75,0.2,0.25,0.6,0.75,0.4,0.5,0.8,0.25,0.2,0.5,0.6,0.5,0.2,1.75,1.4,1.0,1.0,0.75,0.4,0.25,0.8,0.25,0.4,0.75,0.0,0.75,0.8,0.75,0.4,9.0,11.0,0.75,0.6,0.5,0.6,0.5,0.6,0.25,0.6,3.75,5.4,1.0,0.8,0.5,0.8,0.25,0.4,5.25,5.6,1.0,0.8,0.75,0.8,0.25,0.6,4.25,4.6,4.75,6.4,0.5,0.6,0.25,0.4,0.25,0.4,1.0,0.8,0.5,0.6,0.25,0.4,0.0,0.4,1.0,0.8,0.5,0.6,0.5,0.4,0.25,0.2,3,6,1,3,2,2
Independiente Medellín,Unión Magdalena,0.2,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,2.8,1.8,2.4,0.2,0.4,1.6,0.6,0.0,0.0,0.8,0.8,0.0,0.0,0.4,0.4,0.2,0.4,0.2,1.0,1.0,0.8,0.4,0.6,0.2,0.4,0.2,0.0,0.0,1.2,0.8,1.2,0.0,0.0,0.8,1.0,0.4,0.2,1.0,0.0,0.0,0.8,0.6,0.4,0.2,1.6,1.0,1.2,0.2,0.4,0.8,0.6,0.2,0.2,0.8,0.4,0.2,0.8,0.8,0.8,0.2,8.0,7.2,0.6,0.6,0.6,0.4,0.2,0.2,0.0,0.2,3.8,3.6,0.8,0.6,0.8,0.4,0.2,0.4,4.2,3.6,0.8,0.6,0.4,0.4,0.2,0.2,4.0,3.6,4.0,3.6,0.8,0.4,0.2,0.4,0.0,0.2,1.0,1.0,1.0,0.2,0.4,0.2,0.0,0.0,0.8,0.8,0.6,0.6,0.2,0.4,0.0,0.4,11,1,7,0,4,1
América de Cali,Deportivo Cali,0.65,0.95,1,1,0,0,0.4,0.2,0.2,0.6,0.4,0.2,3.4,1.2,1.8,0.4,1.6,0.8,0.2,0.4,0.0,0.8,0.6,0.2,0.6,0.2,0.8,0.0,0.6,0.0,1.0,0.8,1.0,0.4,0.6,0.0,0.6,0.0,0.2,0.0,1.6,0.4,0.4,0.0,1.2,0.4,0.4,0.6,0.6,1.0,0.2,0.0,0.8,0.4,0.4,0.0,1.8,0.8,1.4,0.4,0.4,0.4,0.8,0.6,0.2,0.8,0.2,0.0,0.8,0.6,0.6,0.2,7.2,9.0,0.4,0.8,0.2,0.8,0.0,0.8,0.0,0.2,2.8,4.0,0.8,0.8,0.4,0.6,0.0,0.4,4.2,5.0,0.8,0.8,0.2,0.6,0.2,0.4,4.0,5.4,3.2,3.6,0.8,1.0,0.4,0.8,0.0,0.4,0.8,0.8,0.4,0.6,0.4,0.2,0.2,0.0,0.8,1.0,0.6,1.0,0.4,1.0,0.2,0.6,3,4,1,4,2,0
Leones FC,Orsomarso,0.06666666666666667,0.4666666666666667,3,1,2,1,0.8,0.2,0.0,0.6,0.2,0.2,2.8,2.8,2.0,0.8,0.8,2.0,0.2,0.4,0.0,0.4,0.6,0.2,0.0,0.6,0.8,0.4,0.6,0.4,1.0,0.8,0.8,0.6,0.6,0.4,0.4,0.2,0.0,0.2,1.4,1.2,1.0,0.2,0.4,1.0,0.6,0.6,0.0,0.8,0.4,0.0,1.0,0.6,0.4,0.4,1.4,1.6,1.0,0.6,0.4,1.0,0.6,0.6,0.4,0.6,0.4,0.2,0.6,0.6,0.4,0.4,9.2,8.4,0.6,0.4,0.6,0.4,0.4,0.2,0.2,0.2,5.4,4.2,1.0,1.0,1.0,0.6,0.8,0.6,3.8,4.2,0.6,0.6,0.2,0.2,0.2,0.2,5.2,3.8,4.0,4.6,0.8,0.6,0.8,0.2,0.4,0.2,1.0,1.0,1.0,0.8,0.6,0.4,0.4,0.2,0.6,0.6,0.6,0.4,0.4,0.2,0.2,0.2,1,3,1,0,0,3
AEK Larnaca,Anorthosis,0.8333333333333334,0.6666666666666666,1,0,0,0,0.2,0.2,0.2,0.0,0.6,0.8,3.0,2.8,1.6,1.6,1.4,1.2,0.2,0.2,0.2,0.0,0.4,0.6,0.4,0.4,0.8,0.8,0.6,0.4,0.8,1.0,0.8,1.0,0.6,0.4,0.4,0.4,0.2,0.0,1.0,1.2,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.2,0.2,0.6,0.8,0.2,0.2,2.0,1.6,1.0,1.0,1.0,0.6,0.4,0.4,0.4,0.2,0.4,0.4,0.8,1.0,0.8,0.4,12.4,10.0,1.0,0.6,1.0,0.4,0.8,0.4,0.8,0.4,7.0,5.4,1.0,0.8,1.0,0.8,0.8,0.6,5.4,4.6,1.0,0.4,1.0,0.4,0.4,0.2,5.8,4.2,6.6,5.8,1.0,0.4,0.8,0.4,0.8,0.2,1.0,1.0,1.0,0.8,0.4,0.6,0.4,0.2,1.0,0.6,1.0,0.4,0.4,0.2,0.4,0.2,4,4,2,1,2,3
PAEEK,AEL,1.0,0.3333333333333333,0,3,0,1,0.0,0.6,0.8,0.4,0.2,0.0,3.2,2.4,0.6,1.2,2.6,1.2,0.0,0.4,0.6,0.0,0.2,0.2,0.8,0.4,0.4,0.6,0.4,0.6,1.0,1.0,0.8,0.6,0.8,0.6,0.6,0.2,0.0,0.0,1.6,0.8,0.4,0.8,1.2,0.0,0.2,1.0,0.6,0.4,0.4,0.0,0.8,0.6,0.6,0.2,1.6,1.6,0.2,0.4,1.4,1.2,0.2,0.4,0.8,0.6,0.2,0.0,0.8,1.0,0.6,0.4,8.0,10.6,0.6,1.0,0.2,0.8,0.2,0.6,0.2,0.4,3.4,5.4,0.8,1.0,0.4,0.8,0.2,0.4,4.6,5.2,0.6,0.8,0.4,0.8,0.2,0.2,2.6,4.8,5.4,5.8,0.4,0.6,0.0,0.4,0.0,0.4,0.6,0.8,0.4,0.6,0.0,0.4,0.0,0.2,0.8,1.0,0.4,0.6,0.2,0.4,0.2,0.2,0,1,0,1,0,0
ASA Aarhus,Holstebro,0.8,0.2,0,1,0,1,0.2,0.6,0.4,0.2,0.4,0.2,5.0,2.4,2.2,1.2,2.8,1.2,0.0,0.4,0.2,0.2,0.6,0.4,0.8,0.2,0.8,0.6,0.6,0.6,1.0,0.8,1.0,0.6,0.8,0.6,0.6,0.2,0.4,0.2,3.0,0.5,1.0,0.0,2.0,0.5,0.0,0.5,0.67,1.0,0.33,0.0,1.0,0.5,0.67,0.0,1.33,1.0,1.0,1.0,0.33,0.0,0.67,1.0,0.33,0.5,0.33,0.0,0.67,0.5,0.33,0.5,7.67,16.0,0.67,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.67,8.0,1.0,1.0,0.33,1.0,0.33,1.0,4.0,8.0,0.67,1.0,0.33,1.0,0.0,1.0,3.67,10.0,4.0,6.0,0.33,1.0,0.33,1.0,0.33,1.0,1.0,1.0,0.67,1.0,0.0,0.5,0.0,0.5,0.67,1.0,0.67,1.0,0.33,1.0,0.33,1.0,1,6,0,3,1,3
Hvidovre,Nykøbing,0.6666666666666666,1.0,2,0,1,0,0.6,0.2,0.2,0.8,0.2,0.0,2.6,3.6,1.6,0.8,1.0,2.8,0.6,0.0,0.4,0.6,0.4,0.4,0.2,0.8,0.2,0.4,0.2,0.4,0.8,1.0,0.6,1.0,0.4,0.8,0.4,0.4,0.2,0.4,1.4,1.2,0.8,0.4,0.6,0.8,0.6,0.4,0.6,0.6,0.2,0.0,0.6,1.0,0.4,0.2,1.2,2.4,0.8,0.4,0.4,2.0,0.8,0.0,0.4,0.6,0.0,0.4,0.8,1.0,0.4,0.8,8.8,7.4,0.6,0.4,0.4,0.2,0.2,0.2,0.2,0.2,4.2,3.2,0.6,0.4,0.6,0.4,0.6,0.2,4.6,4.2,0.6,0.8,0.6,0.4,0.6,0.2,4.2,4.2,4.6,3.2,0.4,0.6,0.4,0.4,0.2,0.4,0.8,0.6,0.6,0.4,0.4,0.4,0.2,0.2,0.8,0.8,0.6,0.6,0.2,0.4,0.2,0.2,0,4,0,1,0,3
SønderjyskE,AGF,1.0,0.5,2,1,1,1,0.0,0.2,0.4,0.2,0.6,0.6,3.8,3.6,1.6,1.8,2.2,1.8,0.0,0.0,0.0,0.0,0.6,0.6,0.8,0.6,1.0,1.0,0.8,0.6,1.0,1.0,1.0,1.0,0.8,0.6,0.8,0.6,0.2,0.4,1.8,2.0,0.8,0.8,1.0,1.2,0.2,0.2,0.4,0.4,0.6,0.4,0.8,1.0,0.8,0.4,2.0,1.6,0.8,1.0,1.2,0.6,0.2,0.6,0.4,0.2,0.4,0.2,1.0,1.0,1.0,0.4,9.6,8.8,0.8,0.8,0.6,0.6,0.4,0.2,0.4,0.2,3.6,4.6,0.6,1.0,0.6,0.8,0.6,0.6,6.0,4.2,0.8,0.6,0.6,0.4,0.4,0.4,4.4,3.8,5.2,5.0,0.4,0.4,0.4,0.4,0.2,0.4,0.8,1.0,0.6,0.4,0.2,0.2,0.2,0.0,1.0,1.0,0.6,0.4,0.4,0.4,0.4,0.2,7,9,3,6,4,3
Vejle,Nordsjælland,0.8333333333333334,0.6666666666666666,0,0,0,0,0.6,0.2,0.0,0.6,0.4,0.2,3.4,3.0,2.2,1.2,1.2,1.8,0.2,0.0,0.0,0.4,0.8,0.4,0.4,0.8,0.8,0.6,0.6,0.6,1.0,1.0,1.0,0.8,0.6,0.6,0.6,0.4,0.2,0.2,1.8,1.6,1.2,0.6,0.6,1.0,0.6,0.0,0.2,0.6,0.4,0.4,0.8,1.0,0.6,0.4,1.6,1.4,1.0,0.6,0.6,0.8,0.4,0.2,0.2,0.6,0.6,0.4,0.8,0.8,0.6,0.4,7.8,8.2,0.6,0.4,0.6,0.4,0.2,0.4,0.2,0.2,3.2,4.0,0.6,0.8,0.4,0.4,0.2,0.2,4.6,4.2,0.6,0.4,0.4,0.4,0.4,0.4,3.4,3.8,4.4,4.4,0.6,0.4,0.4,0.2,0.2,0.2,0.8,0.8,0.6,0.2,0.4,0.2,0.0,0.2,0.8,1.0,0.6,0.6,0.2,0.6,0.0,0.0,5,3,0,3,5,0
København,Brøndby,0.16666666666666666,0.6666666666666666,2,0,0,0,0.8,0.6,0.0,0.4,0.2,0.0,1.8,2.4,1.6,1.0,0.2,1.4,0.8,0.4,0.0,0.4,0.4,0.4,0.0,0.4,0.2,0.2,0.0,0.2,1.0,1.0,0.6,0.8,0.2,0.6,0.0,0.0,0.0,0.0,0.8,1.0,0.8,0.4,0.0,0.6,1.0,0.4,0.2,0.8,0.0,0.2,0.8,0.6,0.0,0.2,1.0,1.4,0.8,0.6,0.2,0.8,0.8,0.6,0.4,0.6,0.0,0.0,0.8,0.8,0.2,0.6,9.4,7.8,0.6,0.6,0.4,0.4,0.4,0.2,0.4,0.0,5.2,4.4,1.0,0.8,0.6,0.6,0.6,0.6,4.2,3.4,0.6,0.4,0.4,0.2,0.2,0.2,5.0,3.4,4.4,4.4,1.0,0.4,0.6,0.2,0.2,0.2,1.0,1.0,0.8,0.8,0.4,0.4,0.4,0.2,1.0,0.6,0.8,0.4,0.2,0.0,0.2,0.0,8,8,3,5,5,3
Midtjylland,AaB,0.3333333333333333,0.5,2,0,2,0,0.4,1.0,0.6,0.0,0.0,0.0,3.0,2.8,1.4,2.2,1.6,0.6,0.0,0.6,0.4,0.0,0.4,0.8,0.6,0.2,0.6,0.4,0.6,0.4,1.0,1.0,0.8,0.8,0.6,0.4,0.4,0.4,0.2,0.2,1.8,1.4,0.8,1.0,1.0,0.4,0.2,0.6,0.6,0.0,0.4,0.4,0.8,1.0,0.4,0.4,1.2,1.4,0.6,1.2,0.6,0.2,0.4,0.8,0.8,0.2,0.2,0.2,0.6,0.8,0.2,0.4,10.2,13.0,0.8,1.0,0.6,1.0,0.6,1.0,0.4,1.0,4.2,5.8,0.8,0.8,0.6,0.8,0.6,0.8,6.0,7.2,0.8,0.8,0.6,0.8,0.4,0.8,4.6,4.4,5.6,8.6,0.6,0.6,0.4,0.6,0.4,0.4,1.0,0.6,0.4,0.4,0.2,0.2,0.0,0.0,1.0,0.8,0.6,0.6,0.6,0.6,0.4,0.4,5,4,3,1,2,3
Eastern Company SC,Ismaily,0.9444444444444444,1.0,0,2,0,0,0.2,0.2,0.4,0.4,0.4,0.4,2.0,2.6,0.6,1.2,1.4,1.4,0.4,0.0,0.6,0.2,0.2,0.4,0.6,0.4,0.2,0.8,0.2,0.6,0.8,1.0,0.6,0.8,0.4,0.6,0.2,0.2,0.0,0.0,0.6,1.2,0.2,0.8,0.4,0.4,0.6,0.6,0.8,0.4,0.2,0.4,0.4,0.6,0.2,0.6,1.4,1.4,0.4,0.4,1.0,1.0,0.4,0.2,0.6,0.6,0.2,0.2,0.8,1.0,0.4,0.4,7.8,10.6,0.4,1.0,0.4,0.6,0.4,0.6,0.2,0.4,3.2,5.2,0.6,1.0,0.6,0.8,0.2,0.6,4.6,5.4,0.6,0.8,0.6,0.6,0.4,0.4,3.6,4.2,5.0,6.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,1.0,0.2,0.6,0.2,0.2,0.0,0.0,0.6,0.6,0.6,0.6,0.2,0.4,0.2,0.2,2,4,2,1,0,3
Pharco,Al Mokawloon,0.4444444444444444,0.8333333333333334,1,0,0,0,0.4,0.2,0.4,0.4,0.2,0.4,2.4,2.6,1.0,1.2,1.4,1.4,0.4,0.0,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.8,0.4,0.6,1.0,1.0,0.4,0.8,0.4,0.6,0.4,0.2,0.2,0.0,1.0,0.8,0.2,0.6,0.8,0.2,0.6,0.8,0.8,0.6,0.2,0.2,0.4,0.4,0.2,0.2,1.4,1.8,0.8,0.6,0.6,1.2,0.6,0.0,0.4,0.6,0.2,0.4,0.8,1.0,0.2,0.4,6.6,8.4,0.4,0.8,0.2,0.6,0.2,0.2,0.2,0.0,3.2,4.2,0.8,0.6,0.4,0.6,0.2,0.4,3.4,4.2,0.4,0.4,0.4,0.4,0.2,0.4,3.2,2.6,3.4,5.8,0.6,0.2,0.2,0.2,0.0,0.0,0.8,0.6,0.8,0.4,0.6,0.2,0.0,0.2,0.8,1.0,0.2,0.2,0.0,0.0,0.0,0.0,2,2,0,0,2,2
Misr Lel Makasa,Ghazl El Mehalla,0.8888888888888888,0.5,0,1,0,0,0.0,0.0,0.2,0.6,0.8,0.4,1.0,1.4,0.4,0.0,0.6,1.4,0.6,0.4,0.8,1.0,0.2,0.0,0.2,0.4,0.2,0.0,0.2,0.0,0.4,0.6,0.2,0.4,0.2,0.2,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.6,0.8,1.0,1.0,0.0,0.0,0.4,0.2,0.2,0.2,0.4,1.0,0.4,0.0,0.0,1.0,1.0,0.4,0.8,1.0,0.0,0.0,0.2,0.6,0.2,0.4,10.4,9.0,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.2,4.2,4.2,0.8,0.6,0.6,0.6,0.4,0.4,6.2,4.8,1.0,0.8,0.8,0.8,0.6,0.2,6.4,3.8,6.4,5.2,1.0,0.6,0.6,0.2,0.4,0.2,1.0,0.8,0.8,0.6,0.2,0.4,0.2,0.2,1.0,0.8,1.0,0.4,0.8,0.4,0.4,0.2,2,2,0,0,2,2
Middlesbrough,Huddersfield Town,0.2916666666666667,0.125,0,2,0,1,0.6,0.6,0.4,0.2,0.0,0.2,2.6,2.4,1.6,1.4,1.0,1.0,0.0,0.4,0.4,0.2,0.6,0.6,0.0,0.4,0.6,0.4,0.6,0.4,1.0,1.0,0.6,0.8,0.6,0.4,0.2,0.2,0.2,0.0,1.2,1.2,0.8,1.0,0.4,0.2,0.6,0.8,0.6,0.4,0.2,0.0,0.6,0.8,0.2,0.4,1.4,1.2,0.8,0.4,0.6,0.8,0.4,0.4,0.4,0.6,0.2,0.2,1.0,0.8,0.4,0.2,8.8,11.6,0.6,1.0,0.4,0.8,0.4,0.8,0.4,0.6,2.8,6.2,0.8,1.0,0.2,1.0,0.0,1.0,6.0,5.4,0.8,0.6,0.8,0.6,0.4,0.4,5.4,4.6,3.4,7.0,0.8,0.4,0.6,0.4,0.6,0.4,1.0,1.0,0.8,0.8,0.2,0.2,0.0,0.2,0.8,0.8,0.8,0.4,0.8,0.4,0.6,0.2,11,4,5,3,6,1
Barnsley,Peterborough United,1.0,0.9583333333333334,0,2,0,1,0.4,0.2,0.0,0.4,0.6,0.4,2.6,2.8,1.6,1.2,1.0,1.6,0.2,0.0,0.0,0.2,0.4,0.2,0.2,0.4,0.8,0.8,0.2,0.4,1.0,1.0,1.0,1.0,0.2,0.6,0.2,0.2,0.2,0.0,1.2,1.4,1.2,0.4,0.0,1.0,1.0,0.2,0.2,0.6,0.0,0.2,0.8,1.0,0.4,0.4,1.4,1.4,0.4,0.8,1.0,0.6,0.2,0.4,0.6,0.4,0.4,0.2,0.8,1.0,0.4,0.4,10.4,10.6,1.0,0.8,1.0,0.6,0.6,0.6,0.2,0.4,4.4,3.8,0.6,0.6,0.6,0.2,0.6,0.2,6.0,6.8,0.8,0.8,0.6,0.8,0.6,0.8,3.2,4.2,7.2,6.4,0.4,0.8,0.2,0.2,0.2,0.2,0.6,0.6,0.4,0.2,0.2,0.2,0.2,0.0,0.8,1.0,0.4,0.8,0.2,0.6,0.0,0.4,9,3,4,0,5,3
Blackburn Rovers,Stoke City,0.2916666666666667,0.625,0,1,0,1,0.4,0.2,0.2,0.4,0.4,0.4,1.6,3.2,1.0,1.6,0.6,1.6,0.4,0.0,0.4,0.0,0.2,0.4,0.0,0.6,0.4,1.0,0.2,0.8,0.8,1.0,0.4,1.0,0.2,0.8,0.2,0.4,0.0,0.0,0.4,1.6,0.2,0.8,0.2,0.8,0.8,0.4,0.8,0.2,0.0,0.6,0.4,0.8,0.0,0.6,1.2,1.6,0.8,0.8,0.4,0.8,0.6,0.2,0.6,0.4,0.0,0.6,0.8,0.8,0.2,0.6,11.0,10.2,1.0,0.8,1.0,0.6,1.0,0.6,0.4,0.2,6.6,3.4,1.0,0.6,1.0,0.4,0.8,0.2,4.4,6.8,0.6,1.0,0.4,0.4,0.2,0.4,8.4,5.2,2.6,5.0,1.0,0.6,1.0,0.4,1.0,0.4,1.0,0.8,1.0,0.4,1.0,0.2,1.0,0.2,1.0,1.0,0.8,0.8,0.4,0.4,0.4,0.2,1,3,1,2,0,1
Blackpool,Birmingham City,0.6666666666666666,0.8333333333333334,6,1,3,0,0.4,0.2,0.4,0.4,0.2,0.4,2.8,2.4,1.4,1.0,1.4,1.4,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.4,0.2,0.4,0.0,1.4,1.0,0.6,0.6,0.8,0.4,0.6,0.6,0.4,0.6,0.2,0.2,0.8,0.6,0.4,0.4,1.4,1.4,0.8,0.4,0.6,1.0,0.6,0.2,0.6,0.6,0.2,0.4,0.6,0.8,0.6,0.4,10.2,8.4,0.8,0.4,0.8,0.4,0.6,0.2,0.4,0.2,4.6,3.4,0.8,0.8,0.8,0.4,0.4,0.2,5.6,5.0,0.8,0.8,0.8,0.6,0.6,0.2,6.0,4.6,4.2,3.8,0.8,0.8,0.8,0.6,0.8,0.4,0.8,0.8,0.8,0.4,0.8,0.4,0.6,0.0,1.0,1.0,1.0,1.0,0.4,0.6,0.4,0.2,9,7,5,6,4,1
Cardiff City,Luton Town,0.7083333333333334,0.16666666666666666,0,1,0,0,0.4,0.4,0.4,0.4,0.2,0.2,1.8,2.4,0.6,1.2,1.2,1.2,0.4,0.2,0.6,0.2,0.2,0.2,0.2,0.4,0.2,0.6,0.2,0.4,0.8,1.0,0.4,0.8,0.4,0.4,0.2,0.2,0.0,0.0,1.0,0.6,0.4,0.4,0.6,0.2,0.4,0.8,0.8,0.6,0.2,0.0,0.6,0.6,0.2,0.0,0.8,1.8,0.2,0.8,0.6,1.0,0.8,0.2,0.8,0.4,0.0,0.6,0.4,0.8,0.2,0.8,12.4,8.0,0.8,0.6,0.8,0.6,0.6,0.4,0.6,0.2,4.2,3.6,0.6,0.6,0.6,0.4,0.6,0.4,8.2,4.4,1.0,0.8,0.8,0.4,0.6,0.2,7.2,3.6,5.8,4.4,1.0,0.4,1.0,0.4,0.8,0.2,1.0,0.6,0.6,0.4,0.2,0.4,0.0,0.2,1.0,1.0,0.8,0.6,0.8,0.4,0.8,0.0,9,4,5,1,4,3
Coventry City,AFC Bournemouth,0.375,0.08333333333333333,0,3,0,2,0.2,0.4,0.4,0.4,0.4,0.2,2.8,2.2,1.4,1.2,1.4,1.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,1.0,0.8,0.8,0.8,0.4,0.6,0.4,0.0,0.2,0.0,1.2,1.0,0.4,0.4,0.8,0.6,0.4,0.6,0.6,0.8,0.2,0.0,0.8,0.6,0.4,0.4,1.6,1.2,1.0,0.8,0.6,0.4,0.6,0.8,0.4,0.4,0.4,0.2,0.6,0.6,0.6,0.4,10.0,9.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,4.8,4.4,0.8,0.8,0.6,0.6,0.6,0.6,5.2,5.2,0.6,0.8,0.4,0.6,0.4,0.6,5.0,5.0,5.0,4.6,0.6,1.0,0.4,0.6,0.2,0.2,0.6,0.8,0.6,0.4,0.4,0.4,0.4,0.0,1.0,1.0,0.8,1.0,0.2,0.8,0.2,0.6,10,3,5,1,5,2
