team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh
Qabala,Neftçi,0.625,0.25,1,0,0,0,0.2,0.8,0.2,0.0,0.6,0.2,1.6,1.8,0.8,1.4,0.8,0.4,0.4,0.6,0.4,0.0,0.2,0.4,0.2,0.0,0.4,0.4,0.0,0.2,0.8,1.0,0.8,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.4,0.8,0.4,0.4,0.6,1.0,0.6,0.0,0.2,0.6,0.6,0.2,0.2,0.8,1.0,0.8,1.0,0.0,0.0,1.0,1.0,0.4,0.2,0.0,0.0,0.6,0.8,0.2,0.2,9.0,9.75,0.6,0.75,0.6,0.75,0.4,0.5,0.4,0.25,5.5,5.25,0.75,1.0,0.75,0.75,0.75,0.75,4.75,4.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,4.75,5.0,5.0,0.4,0.75,0.4,0.5,0.4,0.25,0.75,1.0,0.5,1.0,0.25,0.75,0.25,0.5,1.0,0.75,0.25,0.25,0.25,0.25,0.25,0.25,6,4,4,1,2,3
Blooming,Oriente Petrolero,0.25,0.5,1,2,1,2,0.4,0.0,0.2,0.6,0.4,0.4,4.2,2.0,2.0,0.6,2.2,1.4,0.4,0.2,0.2,0.4,0.4,0.0,0.4,0.6,0.4,0.6,0.2,0.4,1.0,0.8,0.8,0.8,0.6,0.4,0.6,0.0,0.6,0.0,2.2,1.0,1.2,0.4,1.0,0.6,0.6,0.6,0.2,0.6,0.2,0.0,1.0,0.8,0.6,0.2,2.0,1.0,0.8,0.2,1.2,0.8,0.6,0.4,0.6,0.8,0.0,0.0,0.8,0.8,0.6,0.2,6.8,6.6,0.2,0.4,0.2,0.2,0.2,0.2,0.0,0.0,3.0,3.4,0.8,0.6,0.2,0.6,0.2,0.4,3.8,3.2,0.4,0.4,0.4,0.4,0.4,0.2,3.2,3.4,3.6,3.2,0.6,0.4,0.2,0.4,0.0,0.2,1.0,0.8,0.4,0.6,0.0,0.6,0.0,0.2,0.8,0.4,0.6,0.4,0.4,0.2,0.0,0.2,4,6,3,0,1,6
Aston Villa,Liverpool,0.55,0.1,1,2,1,1,0.4,0.8,0.6,0.0,0.0,0.2,2.4,2.0,1.2,1.6,1.2,0.4,0.4,0.8,0.6,0.0,0.4,0.6,0.2,0.2,0.0,0.2,0.0,0.2,1.0,1.0,0.6,0.6,0.4,0.2,0.4,0.2,0.0,0.0,1.0,1.2,0.6,0.8,0.4,0.4,0.6,0.8,0.6,0.2,0.0,0.2,0.8,0.8,0.2,0.2,1.4,0.8,0.6,0.8,0.8,0.0,0.6,1.0,0.6,0.4,0.0,0.0,0.8,0.6,0.4,0.2,10.8,8.6,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.4,5.2,4.4,1.0,1.0,0.6,0.8,0.6,0.2,5.6,4.2,0.8,0.4,0.8,0.4,0.8,0.4,6.2,5.2,4.6,3.4,0.8,0.8,0.6,0.8,0.6,0.6,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,1.0,1.0,0.6,0.8,0.6,0.4,0.4,0.2,2,3,1,1,1,2
Valencia,Real Betis,0.5,0.25,0,3,0,0,0.2,0.2,0.4,0.2,0.4,0.6,2.8,1.2,1.2,0.6,1.6,0.6,0.2,0.6,0.2,0.6,0.2,0.2,0.4,0.2,0.8,0.4,0.6,0.4,0.8,0.4,0.8,0.4,0.6,0.4,0.4,0.0,0.2,0.0,0.8,0.4,0.2,0.0,0.6,0.4,0.8,0.8,0.8,1.0,0.0,0.0,0.4,0.2,0.2,0.2,2.0,0.8,1.0,0.6,1.0,0.2,0.2,0.8,0.4,0.6,0.6,0.2,0.8,0.4,0.6,0.2,9.8,7.8,0.8,0.6,0.6,0.4,0.4,0.2,0.4,0.2,4.2,3.4,0.8,0.8,0.8,0.4,0.6,0.2,5.6,4.4,0.8,0.6,0.4,0.6,0.4,0.4,5.0,3.0,4.8,4.8,0.6,0.6,0.4,0.0,0.4,0.0,0.6,0.8,0.6,0.6,0.2,0.4,0.2,0.2,0.8,0.4,0.4,0.2,0.4,0.2,0.4,0.2,7,3,0,3,7,0
Granada,Athletic Club,0.85,0.4,1,0,1,0,0.0,0.2,0.4,0.6,0.6,0.2,2.4,3.4,0.8,1.2,1.6,2.2,0.2,0.0,0.4,0.4,0.2,0.4,0.4,0.6,0.6,0.6,0.4,0.4,0.8,1.0,0.6,0.8,0.4,0.6,0.4,0.6,0.2,0.4,0.8,1.6,0.0,0.8,0.8,0.8,0.4,0.4,1.0,0.6,0.0,0.0,0.6,1.0,0.2,0.4,1.6,1.8,0.8,0.4,0.8,1.4,0.6,0.2,0.4,0.8,0.4,0.2,0.6,0.8,0.6,0.6,8.6,8.4,0.6,0.6,0.6,0.6,0.2,0.4,0.2,0.4,2.4,3.0,0.4,0.6,0.4,0.4,0.2,0.2,6.2,5.4,1.0,0.6,0.8,0.6,0.4,0.6,5.2,3.0,3.4,5.4,0.6,0.4,0.6,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.0,0.0,0.8,0.6,0.8,0.6,0.6,0.4,0.6,0.2,2,7,0,2,2,5
FC Barcelona,Celta de Vigo,0.1,0.55,3,1,2,0,0.6,0.2,0.4,0.6,0.0,0.2,2.0,1.6,1.4,0.6,0.6,1.0,0.4,0.2,0.4,0.6,0.4,0.2,0.0,0.2,0.2,0.2,0.2,0.0,1.0,1.0,0.4,0.6,0.4,0.0,0.2,0.0,0.0,0.0,1.0,0.6,0.8,0.4,0.2,0.2,0.8,0.8,0.6,0.8,0.0,0.0,0.6,0.4,0.2,0.2,1.0,1.0,0.6,0.2,0.4,0.8,0.6,0.2,0.4,0.8,0.2,0.2,0.8,0.8,0.2,0.2,8.6,9.6,0.6,0.8,0.6,0.8,0.4,0.4,0.2,0.4,3.2,3.2,0.8,0.6,0.4,0.6,0.0,0.2,5.4,6.4,0.8,1.0,0.6,0.8,0.6,0.6,7.2,5.2,1.4,4.4,1.0,0.8,1.0,0.4,0.6,0.4,1.0,0.8,1.0,0.6,0.8,0.4,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.2,2,8,1,4,1,4
San Martín Tucumán,Instituto,0.05405405405405406,0.32432432432432434,0,0,0,0,0.8,0.4,0.2,0.2,0.0,0.4,2.2,2.0,1.4,1.0,0.8,1.0,0.8,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.0,0.6,0.0,0.2,1.0,1.0,0.8,0.8,0.2,0.2,0.2,0.0,0.0,0.0,1.6,1.0,1.0,0.6,0.6,0.4,0.8,0.6,0.2,0.4,0.0,0.2,1.0,0.8,0.4,0.2,0.6,1.0,0.4,0.4,0.2,0.6,0.8,0.4,0.6,0.6,0.0,0.2,0.6,0.8,0.0,0.2,7.6,10.0,0.6,1.0,0.6,0.8,0.2,0.6,0.2,0.6,3.2,5.0,0.6,1.0,0.6,1.0,0.2,0.4,4.4,5.0,0.8,0.8,0.6,0.6,0.2,0.4,4.4,4.6,3.2,5.4,0.6,0.6,0.6,0.4,0.6,0.2,0.8,1.0,0.4,0.6,0.4,0.4,0.0,0.0,0.8,1.0,0.6,0.6,0.6,0.4,0.6,0.2,0,2,0,1,0,1
Deportivo Santamarina,Deportivo Maipú,1.0,0.5405405405405406,0,0,0,0,0.0,0.4,0.2,0.4,0.8,0.2,2.2,1.8,1.0,0.8,1.2,1.0,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.8,0.4,0.4,0.2,0.8,1.0,0.8,0.6,0.4,0.2,0.2,0.0,0.0,0.0,1.2,0.8,0.6,0.4,0.6,0.4,0.4,0.6,0.4,0.6,0.4,0.0,0.8,0.8,0.4,0.0,1.0,1.0,0.4,0.4,0.6,0.6,0.4,0.4,0.6,0.6,0.2,0.4,0.8,0.6,0.2,0.4,7.8,12.4,0.6,1.0,0.4,1.0,0.2,1.0,0.0,0.8,4.6,5.2,1.0,0.8,0.6,0.8,0.6,0.4,3.2,7.2,0.2,1.0,0.2,1.0,0.2,0.8,4.2,6.6,3.6,5.8,0.6,1.0,0.2,0.8,0.2,0.6,1.0,0.8,1.0,0.4,0.4,0.4,0.2,0.4,0.6,1.0,0.6,1.0,0.2,0.8,0.0,0.6,3,4,2,0,1,3
Banfield,Atlético Tucumán,0.5714285714285714,0.8571428571428571,1,1,1,0,0.4,0.0,0.6,0.4,0.0,0.6,3.6,2.2,2.0,0.6,1.6,1.6,0.2,0.0,0.2,0.4,0.6,0.0,0.6,0.2,0.6,0.6,0.6,0.0,1.0,1.0,1.0,0.8,0.8,0.2,0.6,0.2,0.2,0.0,1.6,0.8,0.8,0.2,0.8,0.6,0.6,0.6,0.2,0.8,0.2,0.0,1.0,0.6,0.4,0.2,2.0,1.4,1.2,0.4,0.8,1.0,0.4,0.2,0.4,0.6,0.4,0.2,0.8,1.0,0.8,0.4,8.4,8.8,0.6,0.8,0.4,0.6,0.4,0.4,0.4,0.2,4.8,4.6,1.0,1.0,0.8,0.8,0.4,0.4,3.6,4.2,0.6,0.6,0.6,0.2,0.2,0.2,4.8,4.0,3.6,4.8,0.6,0.6,0.6,0.4,0.6,0.2,1.0,0.8,0.8,0.6,0.6,0.6,0.4,0.2,0.6,0.8,0.6,0.6,0.4,0.2,0.4,0.2,6,5,5,5,1,0
Brisbane Roar,Sydney,0.9166666666666666,0.6666666666666666,3,1,2,1,0.2,0.4,0.6,0.6,0.2,0.0,2.8,3.0,1.0,1.4,1.8,1.6,0.2,0.4,0.4,0.6,0.4,0.4,0.6,0.6,0.4,0.0,0.2,0.0,1.0,1.0,1.0,1.0,0.4,0.4,0.2,0.4,0.2,0.2,0.8,1.2,0.2,0.4,0.6,0.8,0.4,0.4,0.8,0.6,0.2,0.0,0.6,1.0,0.2,0.2,2.0,1.8,0.8,1.0,1.2,0.8,0.2,0.6,0.4,0.6,0.4,0.0,1.0,0.8,0.8,0.4,10.6,7.8,1.0,0.8,1.0,0.0,0.6,0.0,0.4,0.0,5.0,3.8,1.0,0.6,0.8,0.6,0.8,0.4,5.6,4.0,1.0,0.6,0.4,0.4,0.4,0.2,6.4,4.4,4.2,3.4,0.8,0.8,0.8,0.6,0.8,0.0,0.8,0.8,0.6,0.6,0.6,0.4,0.4,0.0,1.0,0.8,1.0,0.8,1.0,0.6,0.6,0.2,1,5,0,2,1,3
Leeds United,Chelsea,0.9,0.15,0,3,0,1,0.2,0.6,0.6,0.2,0.2,0.2,3.2,3.4,0.6,2.8,2.6,0.6,0.0,0.4,0.6,0.2,0.2,0.6,0.6,0.0,0.4,0.4,0.2,0.2,1.0,1.0,1.0,0.8,0.8,0.6,0.4,0.6,0.0,0.2,1.4,1.2,0.4,1.2,1.0,0.0,0.4,1.0,0.6,0.6,0.0,0.0,1.0,0.4,0.2,0.4,1.8,2.2,0.2,1.6,1.6,0.6,0.0,0.4,0.8,0.2,0.2,0.4,1.0,1.0,0.6,0.8,9.0,9.0,1.0,0.6,0.6,0.6,0.2,0.6,0.2,0.6,5.0,4.6,1.0,0.8,1.0,0.6,0.6,0.4,4.0,4.4,0.8,0.4,0.2,0.4,0.0,0.4,3.8,6.0,5.2,3.0,0.4,0.6,0.2,0.6,0.2,0.6,1.0,1.0,0.6,0.8,0.4,0.2,0.0,0.2,0.8,0.8,0.8,0.4,0.2,0.4,0.0,0.4,1,4,1,0,0,4
Leicester City,Norwich City,0.7,1.0,3,0,0,0,0.6,0.0,0.2,0.8,0.2,0.2,2.0,2.4,1.2,0.6,0.8,1.8,0.4,0.2,0.2,0.6,0.4,0.2,0.2,0.8,0.6,0.4,0.6,0.4,0.8,0.8,0.6,0.8,0.6,0.4,0.0,0.2,0.0,0.2,1.4,1.2,1.0,0.2,0.4,1.0,0.8,0.2,0.4,0.8,0.2,0.2,0.6,0.8,0.6,0.2,0.6,1.2,0.2,0.4,0.4,0.8,0.6,0.2,0.8,0.6,0.0,0.4,0.6,0.8,0.0,0.4,9.8,11.6,0.4,0.8,0.4,0.6,0.4,0.6,0.4,0.6,4.0,5.4,0.6,1.0,0.4,0.8,0.4,0.4,5.8,6.2,1.0,0.8,0.8,0.6,0.4,0.6,4.6,4.0,5.2,7.6,0.6,0.4,0.6,0.4,0.4,0.4,1.0,0.8,0.4,0.6,0.4,0.2,0.2,0.2,1.0,1.0,0.8,0.6,0.4,0.4,0.2,0.2,10,2,5,1,5,1
Watford,Everton,0.95,0.8,0,0,0,0,0.0,0.2,1.0,0.8,0.0,0.0,3.8,3.6,1.0,1.0,2.8,2.6,0.0,0.0,0.2,0.4,0.2,0.4,1.0,0.8,0.8,0.6,0.8,0.6,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.4,0.4,0.4,1.8,2.0,0.6,0.8,1.2,1.2,0.2,0.2,0.4,0.6,0.4,0.4,1.0,0.8,0.4,0.6,2.0,1.6,0.4,0.2,1.6,1.4,0.0,0.2,0.6,0.8,0.4,0.2,1.0,0.8,1.0,0.8,9.6,9.8,0.8,0.4,0.8,0.4,0.8,0.4,0.4,0.4,4.8,3.8,0.8,0.6,0.8,0.4,0.6,0.2,4.8,6.0,1.0,0.8,0.6,0.8,0.2,0.4,4.2,2.8,5.4,7.0,0.6,0.4,0.6,0.2,0.4,0.2,0.8,0.8,0.8,0.2,0.6,0.0,0.2,0.0,0.8,0.6,0.4,0.6,0.4,0.2,0.0,0.2,1,13,0,4,1,8
Wolverhampton Wanderers,Manchester City,0.4,0.05,1,5,1,3,0.4,0.8,0.6,0.0,0.0,0.2,3.4,2.2,1.6,2.2,1.8,0.0,0.2,1.0,0.4,0.2,0.6,0.6,0.6,0.0,0.4,0.0,0.4,0.0,1.0,0.8,1.0,0.6,0.8,0.4,0.4,0.4,0.2,0.0,2.0,0.8,1.4,0.8,0.6,0.0,0.6,1.0,0.4,0.4,0.0,0.0,1.0,0.6,0.8,0.2,1.4,1.4,0.2,1.4,1.2,0.0,0.4,1.0,0.8,0.4,0.0,0.0,0.8,0.6,0.4,0.4,10.2,9.8,0.6,0.8,0.6,0.6,0.6,0.2,0.4,0.2,4.6,5.8,0.6,1.0,0.4,0.8,0.4,0.6,5.6,4.0,0.8,0.6,0.8,0.4,0.6,0.2,5.0,7.2,5.2,2.6,0.8,1.0,0.6,0.8,0.4,0.8,1.0,1.0,0.8,1.0,0.2,0.8,0.2,0.6,1.0,1.0,0.6,0.8,0.4,0.4,0.2,0.2,6,2,3,1,3,0
Nice,Saint-Étienne,0.3,0.9,4,2,0,2,0.8,0.0,0.0,0.6,0.2,0.4,1.6,3.6,1.2,1.0,0.4,2.6,0.6,0.2,0.0,0.4,0.2,0.4,0.0,0.8,0.4,0.6,0.2,0.6,1.0,0.8,0.4,0.8,0.2,0.6,0.0,0.6,0.0,0.2,0.2,2.0,0.2,0.8,0.0,1.2,1.0,0.2,0.8,0.4,0.0,0.6,0.2,0.8,0.0,0.6,1.4,1.6,1.0,0.2,0.4,1.4,0.6,0.4,0.2,0.8,0.4,0.0,0.8,0.8,0.4,0.4,10.0,7.4,0.6,0.4,0.6,0.4,0.4,0.2,0.2,0.2,4.0,4.4,1.0,0.8,0.8,0.8,0.2,0.4,6.0,3.0,0.8,0.2,0.6,0.2,0.2,0.0,5.2,3.2,4.8,4.2,0.8,0.2,0.6,0.0,0.4,0.0,1.0,1.0,0.6,0.8,0.4,0.0,0.2,0.0,1.0,1.0,1.0,0.4,0.6,0.0,0.2,0.0,2,2,1,0,1,2
Nantes,Rennes,0.45,0.25,2,1,1,1,0.6,0.6,0.2,0.2,0.2,0.2,3.4,4.4,2.2,2.6,1.2,1.8,0.2,0.0,0.2,0.0,0.6,0.6,0.2,0.8,0.6,1.0,0.4,0.8,1.0,1.0,0.8,1.0,0.4,0.8,0.4,0.6,0.2,0.6,1.4,2.0,0.6,1.4,0.8,0.6,0.4,0.6,0.8,0.4,0.0,0.2,0.8,0.8,0.4,0.6,2.0,2.4,1.6,1.2,0.4,1.2,0.6,0.2,0.4,0.0,0.2,0.8,0.8,1.0,0.4,1.0,13.0,10.6,1.0,1.0,1.0,0.6,1.0,0.4,0.6,0.2,6.0,4.6,0.8,1.0,0.8,1.0,0.6,0.4,7.0,6.0,1.0,0.8,0.8,0.6,0.6,0.2,7.6,5.4,5.4,5.2,1.0,0.6,1.0,0.6,0.8,0.6,1.0,1.0,1.0,0.6,0.6,0.4,0.4,0.2,1.0,0.8,1.0,0.6,0.8,0.6,0.6,0.2,5,5,3,3,2,1
Osasuna,Getafe,0.45,0.75,1,1,1,1,0.6,0.2,0.4,0.4,0.0,0.4,2.6,2.0,1.2,0.8,1.4,1.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.0,1.0,1.0,0.6,1.0,0.6,0.0,0.4,0.0,0.0,0.0,1.0,1.6,0.4,0.6,0.6,1.0,0.6,0.2,0.6,0.4,0.2,0.4,0.6,1.0,0.2,0.6,1.6,0.4,0.8,0.2,0.8,0.2,0.4,0.8,0.4,0.8,0.2,0.0,1.0,0.4,0.4,0.0,8.8,8.0,0.4,0.6,0.4,0.6,0.4,0.4,0.2,0.2,4.2,3.6,0.6,0.6,0.4,0.4,0.4,0.4,4.6,4.4,0.6,0.8,0.6,0.4,0.4,0.2,5.2,2.4,3.6,5.6,0.8,0.2,0.6,0.2,0.6,0.0,1.0,0.6,0.4,0.2,0.4,0.0,0.4,0.0,1.0,0.8,1.0,0.4,0.6,0.2,0.2,0.2,7,2,2,2,5,0
Deportivo Alavés,Espanyol,1.0,0.65,2,1,1,1,0.6,0.0,0.2,0.8,0.2,0.2,2.4,3.2,1.4,0.6,1.0,2.6,0.4,0.0,0.2,0.4,0.6,0.0,0.2,0.6,0.6,0.6,0.6,0.4,0.8,1.0,0.6,0.8,0.6,0.6,0.2,0.4,0.2,0.2,0.6,1.0,0.6,0.0,0.0,1.0,1.0,0.6,0.6,1.0,0.0,0.0,0.4,0.4,0.2,0.4,1.8,2.2,0.8,0.6,1.0,1.6,0.4,0.0,0.4,0.4,0.4,0.6,0.8,1.0,0.4,0.8,11.8,10.6,1.0,0.8,0.8,0.8,0.8,0.6,0.6,0.4,6.6,5.2,1.0,1.0,1.0,0.8,0.6,0.6,5.2,5.4,1.0,0.8,0.6,0.6,0.6,0.6,4.6,3.2,7.2,7.4,0.8,0.2,0.8,0.2,0.2,0.2,1.0,0.8,0.6,0.6,0.2,0.2,0.2,0.0,0.8,0.6,0.8,0.4,0.6,0.2,0.4,0.2,12,3,1,2,11,1
Sevilla,Mallorca,0.15,0.9,0,0,0,0,0.4,0.0,0.2,1.0,0.4,0.0,3.2,3.0,1.8,0.8,1.4,2.2,0.2,0.0,0.2,0.6,0.6,0.2,0.4,0.6,0.8,0.4,0.6,0.4,0.8,1.0,0.8,0.6,0.6,0.6,0.4,0.2,0.4,0.2,1.4,1.2,1.2,0.2,0.2,1.0,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.6,0.2,1.8,1.8,0.6,0.6,1.2,1.2,0.2,0.2,0.8,0.6,0.2,0.4,0.8,0.8,0.4,0.6,9.8,7.4,0.8,0.4,0.6,0.4,0.6,0.2,0.4,0.2,4.4,5.4,0.8,1.0,0.6,0.6,0.4,0.4,5.4,2.0,0.6,0.2,0.6,0.0,0.4,0.0,6.0,3.0,3.8,4.4,0.8,0.4,0.6,0.4,0.4,0.2,0.8,1.0,0.8,0.4,0.8,0.4,0.2,0.4,0.8,0.4,0.6,0.2,0.4,0.0,0.4,0.0,6,3,3,1,3,2
Elche,Atlético Madrid,0.7,0.2,0,2,0,1,0.2,0.6,0.6,0.4,0.2,0.0,2.4,2.2,1.2,1.4,1.2,0.8,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.6,0.2,0.4,0.2,1.0,1.0,0.8,0.6,0.6,0.4,0.0,0.2,0.0,0.0,1.0,0.8,0.6,0.4,0.4,0.4,0.8,0.6,0.4,0.6,0.2,0.2,0.6,0.6,0.2,0.2,1.4,1.4,0.6,1.0,0.8,0.4,0.4,0.6,0.6,0.4,0.2,0.0,0.8,1.0,0.6,0.4,9.8,8.6,0.6,0.6,0.6,0.4,0.6,0.2,0.6,0.2,3.4,3.6,0.8,0.8,0.4,0.4,0.2,0.4,6.4,5.0,0.8,0.8,0.8,0.6,0.8,0.2,5.2,4.0,4.6,4.6,0.8,0.4,0.6,0.4,0.4,0.4,0.8,1.0,0.6,0.6,0.4,0.2,0.0,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.2,6,3,3,1,3,2
Tottenham Hotspur,Arsenal,0.25,0.2,3,0,2,0,0.8,0.6,0.2,0.4,0.0,0.0,4.0,2.8,3.2,1.4,0.8,1.4,0.2,0.2,0.2,0.4,0.8,0.4,0.0,0.4,0.6,0.4,0.6,0.4,1.0,1.0,0.8,0.6,0.8,0.6,0.8,0.2,0.4,0.2,1.8,2.0,1.4,0.8,0.4,1.2,0.6,0.2,0.2,0.4,0.4,0.4,0.8,1.0,0.6,0.6,2.2,0.8,1.8,0.6,0.4,0.2,0.6,0.8,0.2,0.6,0.2,0.0,1.0,0.6,0.6,0.2,7.4,8.8,0.6,0.6,0.2,0.6,0.0,0.6,0.0,0.4,4.4,5.0,0.8,0.8,0.6,0.8,0.6,0.6,3.0,3.8,0.2,0.4,0.2,0.4,0.0,0.4,4.4,4.6,3.0,4.2,0.8,0.6,0.6,0.6,0.2,0.4,1.0,0.8,1.0,0.6,0.6,0.2,0.4,0.2,0.6,1.0,0.4,0.6,0.2,0.4,0.0,0.2,2,2,1,1,1,1
Real Sociedad,Cádiz,0.3,0.85,3,0,1,0,0.6,0.2,0.2,0.2,0.2,0.6,0.8,1.2,0.6,0.6,0.2,0.6,0.8,0.6,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.8,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.2,0.4,0.8,0.6,1.0,0.8,0.0,0.2,0.2,0.4,0.0,0.2,0.6,0.6,0.6,0.4,0.0,0.2,1.0,0.8,0.4,0.6,0.0,0.0,0.6,0.6,0.0,0.0,8.8,7.0,0.8,0.4,0.6,0.4,0.4,0.2,0.2,0.2,3.0,3.8,0.8,0.6,0.2,0.4,0.0,0.4,5.8,3.2,0.8,0.4,0.8,0.2,0.6,0.2,6.2,3.6,2.6,3.4,1.0,0.6,1.0,0.2,0.8,0.2,1.0,0.6,1.0,0.6,0.4,0.2,0.2,0.2,1.0,1.0,1.0,0.4,0.6,0.2,0.6,0.2,2,12,1,5,1,7
Rayo Vallecano,Villarreal,0.6,0.35,1,5,1,4,0.0,0.2,0.4,0.8,0.6,0.0,1.6,2.0,0.6,0.6,1.0,1.4,0.0,0.0,0.4,0.6,0.0,0.2,0.0,0.4,0.6,0.4,0.0,0.4,1.0,1.0,0.6,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.4,0.2,0.4,0.8,0.8,1.0,0.8,0.0,0.0,0.2,0.4,0.0,0.4,1.4,1.2,0.6,0.2,0.8,1.0,0.2,0.2,0.4,0.8,0.4,0.0,1.0,1.0,0.4,0.2,11.2,11.4,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,4.6,5.4,1.0,1.0,0.8,1.0,0.6,0.4,6.6,6.0,1.0,1.0,0.8,1.0,0.8,0.6,5.2,6.6,6.0,4.8,0.8,0.8,0.8,0.8,0.2,0.8,1.0,1.0,0.4,1.0,0.0,0.8,0.0,0.4,1.0,1.0,1.0,0.8,0.8,0.6,0.6,0.4,9,3,5,2,4,1
Real Madrid,Levante,0.05,1.0,6,0,4,0,0.8,0.2,0.2,0.4,0.0,0.4,3.6,3.4,2.6,1.6,1.0,1.8,0.6,0.0,0.2,0.0,0.8,0.2,0.2,0.4,0.2,1.0,0.2,0.6,1.0,1.0,1.0,1.0,0.8,0.6,0.6,0.6,0.2,0.2,1.6,0.6,1.0,0.2,0.6,0.4,0.6,0.6,0.4,0.8,0.2,0.0,0.8,0.6,0.6,0.0,2.0,2.8,1.6,1.4,0.4,1.4,0.8,0.2,0.2,0.0,0.0,0.8,1.0,1.0,0.8,0.8,10.0,8.8,0.8,0.4,0.4,0.2,0.4,0.2,0.4,0.2,5.0,3.4,1.0,0.6,0.6,0.6,0.6,0.4,5.0,5.4,0.8,0.8,0.6,0.6,0.2,0.6,7.0,3.6,3.0,5.2,1.0,0.4,0.8,0.4,0.8,0.2,1.0,0.8,0.8,0.6,0.6,0.2,0.6,0.2,1.0,0.8,1.0,0.4,1.0,0.4,0.2,0.2,6,6,4,3,2,3
