team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh
Augsburg,Werder Bremen,0.7777777777777778,0.8333333333333334,2,0,0,0,0.4,0.2,0.2,0.6,0.4,0.2,2.8,2.8,1.6,1.0,1.2,1.8,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.4,0.8,0.6,0.6,0.4,0.8,1.0,0.8,0.8,0.6,0.4,0.4,0.4,0.2,0.2,1.2,0.8,0.6,0.2,0.6,0.6,0.8,0.8,0.6,0.8,0.0,0.2,0.6,0.2,0.4,0.2,1.6,2.0,1.0,0.8,0.6,1.2,0.4,0.2,0.6,0.4,0.2,0.4,0.8,1.0,0.4,0.6,9.4,10.2,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.6,4.6,5.0,0.8,0.8,0.6,0.8,0.6,0.6,4.8,5.2,0.6,1.0,0.6,0.8,0.6,0.4,3.4,1.8,6.0,8.4,0.4,0.2,0.4,0.0,0.4,0.0,0.6,0.4,0.6,0.2,0.2,0.0,0.2,0.0,0.8,0.6,0.4,0.4,0.4,0.2,0.2,0.0,5,5,3,4,2,1
Arminia Bielefeld,Hoffenheim,0.8888888888888888,0.6111111111111112,1,1,1,1,0.4,0.0,0.4,0.4,0.2,0.6,1.0,1.8,0.4,0.6,0.6,1.2,0.6,0.2,0.6,0.4,0.0,0.0,0.2,0.4,0.0,0.6,0.0,0.2,0.8,0.8,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.4,0.0,0.8,1.0,0.4,1.0,0.6,0.0,0.2,0.0,0.8,0.0,0.4,1.0,0.6,0.4,0.2,0.6,0.4,0.6,0.6,0.6,0.8,0.0,0.0,0.8,0.6,0.2,0.0,7.0,8.6,0.4,0.6,0.2,0.4,0.0,0.4,0.0,0.4,3.8,4.4,1.0,0.8,0.6,0.6,0.2,0.4,3.2,4.2,0.4,0.8,0.2,0.2,0.0,0.2,4.2,4.8,2.8,3.8,0.6,0.8,0.2,0.4,0.2,0.2,1.0,0.8,0.8,0.8,0.4,0.4,0.2,0.4,0.6,1.0,0.6,0.6,0.2,0.2,0.2,0.2,10,4,7,2,3,2
Genoa,Atalanta,0.7,0.1,3,4,0,3,0.2,0.6,0.2,0.0,0.6,0.4,2.6,3.6,1.4,2.4,1.2,1.2,0.2,0.2,0.0,0.0,0.4,0.6,0.4,0.4,0.8,0.8,0.4,0.4,1.0,1.0,1.0,1.0,0.4,0.4,0.2,0.4,0.0,0.4,1.8,1.4,0.8,1.4,1.0,0.0,0.2,1.0,0.4,0.0,0.6,0.0,0.8,1.0,0.6,0.4,0.8,2.2,0.6,1.0,0.2,1.2,0.8,0.2,0.6,0.6,0.2,0.4,0.4,0.8,0.4,0.4,6.2,8.2,0.4,0.6,0.4,0.4,0.2,0.4,0.0,0.4,3.0,4.2,0.4,0.8,0.4,0.8,0.2,0.6,3.2,4.0,0.2,0.6,0.2,0.4,0.2,0.4,4.2,5.6,2.0,2.6,0.6,0.8,0.4,0.6,0.4,0.6,0.8,1.0,0.4,0.6,0.2,0.6,0.2,0.6,0.8,1.0,0.8,0.8,0.4,0.4,0.2,0.2,2,4,1,4,1,0
Spezia,Torino,0.85,0.8,4,1,2,0,0.4,0.2,0.2,0.4,0.4,0.4,3.4,2.4,1.6,1.0,1.8,1.4,0.0,0.2,0.0,0.2,0.4,0.2,0.4,0.2,1.0,0.6,0.6,0.2,1.0,1.0,1.0,0.6,0.6,0.2,0.4,0.2,0.4,0.2,1.4,0.8,0.2,0.2,1.2,0.6,0.2,0.4,0.8,0.8,0.2,0.2,0.8,0.6,0.4,0.2,2.0,1.6,1.4,0.8,0.6,0.8,0.4,0.6,0.2,0.2,0.6,0.4,0.8,0.8,0.6,0.4,6.0,11.0,0.4,1.0,0.0,0.8,0.0,0.6,0.0,0.4,3.2,5.0,0.4,1.0,0.4,0.8,0.4,0.4,2.8,6.0,0.2,0.8,0.2,0.6,0.2,0.6,2.2,5.8,3.8,5.2,0.2,0.8,0.0,0.6,0.0,0.6,0.4,1.0,0.2,0.8,0.2,0.6,0.0,0.2,0.8,1.0,0.4,1.0,0.2,0.6,0.0,0.4,3,6,3,2,0,4
Juventus,Inter,0.25,0.05,3,2,2,1,0.6,0.6,0.4,0.0,0.0,0.4,3.0,2.0,1.6,1.4,1.4,0.6,0.0,0.4,0.4,0.0,0.6,0.4,0.2,0.0,0.6,0.6,0.6,0.2,1.0,1.0,0.8,0.8,0.8,0.2,0.4,0.0,0.0,0.0,1.2,0.8,0.8,0.4,0.4,0.4,0.6,0.6,0.4,0.6,0.2,0.2,0.8,0.6,0.4,0.2,1.8,1.2,0.8,1.0,1.0,0.2,0.2,0.8,0.4,0.4,0.4,0.2,1.0,0.6,0.8,0.4,10.8,9.2,1.0,0.8,0.8,0.4,0.8,0.2,0.4,0.2,4.6,6.0,1.0,1.0,0.6,0.8,0.4,0.6,6.2,3.2,1.0,0.4,0.8,0.4,0.4,0.0,6.6,6.8,4.2,2.4,0.8,0.8,0.8,0.6,0.8,0.6,1.0,1.0,1.0,0.8,0.6,0.8,0.4,0.6,0.8,0.8,0.6,0.8,0.6,0.4,0.6,0.2,4,3,4,1,0,2
Roma,Lazio,0.35,0.3,2,0,1,0,0.6,0.4,0.2,0.6,0.2,0.0,2.2,3.0,1.6,1.0,0.6,2.0,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.4,0.0,0.4,1.0,1.0,0.6,0.6,0.2,0.4,0.2,0.4,0.2,0.2,1.0,1.2,0.4,0.4,0.6,0.8,0.6,0.4,0.6,0.6,0.0,0.2,0.8,0.8,0.2,0.4,1.2,1.8,1.2,0.6,0.0,1.2,1.0,0.4,0.6,0.6,0.0,0.2,0.4,0.8,0.2,0.4,10.4,10.2,1.0,0.8,0.8,0.6,0.8,0.4,0.4,0.4,6.6,4.8,1.0,0.8,1.0,0.4,1.0,0.4,3.8,5.4,0.4,0.8,0.4,0.8,0.4,0.8,5.8,5.8,4.6,4.4,1.0,0.8,0.6,0.4,0.6,0.4,1.0,0.8,0.8,0.4,0.6,0.4,0.6,0.2,1.0,1.0,1.0,1.0,0.2,0.6,0.0,0.4,4,4,1,1,3,3
Flandria,JJ Urquiza,0.4117647058823529,0.11764705882352941,2,0,2,0,0.25,0.6,0.25,0.2,0.5,0.2,3.0,2.8,1.5,1.6,1.5,1.2,0.0,0.2,0.0,0.0,0.5,0.4,0.25,0.2,1.0,0.8,0.5,0.6,1.0,1.0,1.0,0.8,0.5,0.6,0.25,0.4,0.25,0.0,0.75,1.2,0.5,0.8,0.25,0.4,0.75,0.6,0.5,0.4,0.0,0.2,0.75,0.8,0.0,0.4,2.25,1.6,1.0,0.8,1.25,0.8,0.0,0.6,0.5,0.6,0.5,0.2,1.0,0.6,0.5,0.4,14.0,12.2,0.75,0.8,0.75,0.6,0.75,0.6,0.75,0.6,6.0,4.6,1.0,0.8,0.75,0.6,0.75,0.6,8.0,7.6,1.0,0.8,0.75,0.8,0.75,0.8,8.0,5.2,6.0,7.0,1.0,0.8,0.75,0.6,0.75,0.4,1.0,0.8,1.0,0.6,0.75,0.4,0.25,0.0,1.0,1.0,1.0,0.8,0.75,0.6,0.5,0.4,1,2,0,2,1,0
Cañuelas,Sacachispas,0.9411764705882353,0.35294117647058826,0,0,0,0,0.5,0.4,0.5,0.4,0.0,0.2,3.0,3.4,1.75,1.2,1.25,2.2,0.25,0.4,0.5,0.2,0.5,0.4,0.5,0.6,0.25,0.4,0.25,0.4,1.0,1.0,1.0,0.6,0.5,0.6,0.25,0.6,0.25,0.2,1.75,1.4,1.0,0.2,0.75,1.2,0.5,0.4,0.5,0.8,0.0,0.2,1.0,0.6,0.5,0.4,1.25,2.0,0.75,1.0,0.5,1.0,0.5,0.4,0.5,0.2,0.25,0.4,0.75,1.0,0.5,0.6,6.25,11.4,0.5,0.6,0.0,0.6,0.0,0.6,0.0,0.6,3.25,3.6,0.75,0.6,0.25,0.4,0.25,0.2,3.0,7.8,0.25,1.0,0.25,0.6,0.0,0.6,4.25,7.4,2.0,4.0,0.75,0.8,0.25,0.8,0.25,0.6,1.0,0.8,0.5,0.4,0.25,0.2,0.25,0.2,1.0,1.0,0.75,1.0,0.5,0.8,0.0,0.6,2,2,1,1,1,1
Deportivo Merlo,Argentino Quilmes,0.29411764705882354,0.8823529411764706,1,0,1,0,0.5,0.0,0.25,0.6,0.25,0.4,2.25,1.8,1.25,0.4,1.0,1.4,0.25,0.2,0.25,0.6,0.5,0.0,0.25,0.6,0.5,0.4,0.5,0.2,1.0,0.8,0.5,0.8,0.5,0.2,0.25,0.0,0.0,0.0,1.25,0.8,1.0,0.0,0.25,0.8,0.75,0.4,0.25,1.0,0.25,0.0,0.75,0.6,0.25,0.2,1.0,1.0,0.25,0.4,0.75,0.6,0.5,0.6,0.75,0.6,0.25,0.2,0.5,0.6,0.25,0.2,13.5,9.8,1.0,0.6,1.0,0.6,1.0,0.6,1.0,0.4,6.0,5.6,1.0,1.0,0.75,1.0,0.75,0.8,7.5,4.2,1.0,0.6,1.0,0.6,1.0,0.2,4.0,6.6,9.5,3.2,0.75,0.8,0.5,0.8,0.0,0.6,1.0,1.0,0.75,1.0,0.5,0.8,0.0,0.6,1.0,0.8,0.5,0.6,0.25,0.6,0.0,0.4,0,3,0,0,0,3
Barracas Central,Instituto,0.6666666666666666,0.7222222222222222,1,1,1,1,0.75,0.2,0.0,0.2,0.25,0.6,2.5,2.8,1.75,1.4,0.75,1.4,0.25,0.2,0.0,0.2,0.5,0.6,0.0,0.6,0.75,0.8,0.5,0.8,1.0,0.8,0.75,0.8,0.5,0.8,0.25,0.4,0.0,0.0,1.75,1.2,1.25,0.6,0.5,0.6,0.5,0.4,0.25,0.6,0.5,0.2,0.75,0.8,0.5,0.2,0.75,1.6,0.5,0.8,0.25,0.8,0.75,0.2,0.5,0.4,0.25,0.6,0.5,0.8,0.25,0.6,12.25,7.6,1.0,0.4,1.0,0.2,1.0,0.2,0.75,0.2,5.0,4.4,1.0,0.8,1.0,0.8,0.5,0.6,7.25,3.2,1.0,0.2,1.0,0.2,1.0,0.2,5.5,5.2,6.75,2.4,1.0,0.8,1.0,0.6,0.5,0.4,1.0,1.0,1.0,0.8,0.75,0.8,0.25,0.4,1.0,0.8,0.75,0.4,0.5,0.4,0.0,0.2,2,2,1,2,1,0
Crystal Palace,Aston Villa,0.7,0.55,3,2,1,2,0.2,0.4,0.4,0.4,0.4,0.2,1.6,2.0,0.4,1.0,1.2,1.0,0.6,0.2,0.6,0.2,0.0,0.2,0.4,0.2,0.2,0.6,0.2,0.4,0.6,1.0,0.4,0.6,0.2,0.4,0.2,0.0,0.2,0.0,0.8,1.0,0.2,0.6,0.6,0.4,0.8,0.6,0.8,0.4,0.0,0.2,0.4,0.8,0.2,0.2,0.8,1.0,0.2,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.2,0.2,0.4,0.6,0.4,0.4,7.0,8.2,0.6,0.6,0.2,0.6,0.2,0.2,0.0,0.2,3.4,4.8,0.6,0.8,0.4,0.8,0.2,0.4,3.6,3.4,0.4,0.4,0.4,0.4,0.4,0.0,2.0,4.0,5.0,4.2,0.2,0.6,0.0,0.6,0.0,0.4,0.6,0.8,0.0,0.6,0.0,0.4,0.0,0.4,0.8,0.8,0.4,0.4,0.2,0.2,0.0,0.2,7,7,1,4,6,3
Tottenham Hotspur,Wolverhampton Wanderers,0.35,0.6,2,0,1,0,0.8,0.2,0.2,0.2,0.0,0.6,4.0,2.0,3.0,0.8,1.0,1.2,0.4,0.4,0.0,0.2,0.8,0.0,0.2,0.2,0.6,0.6,0.6,0.2,1.0,0.8,1.0,0.6,1.0,0.2,0.8,0.2,0.2,0.2,1.6,0.4,1.2,0.2,0.4,0.2,0.6,0.8,0.2,0.8,0.2,0.0,1.0,0.4,0.4,0.0,2.4,1.6,1.8,0.6,0.6,1.0,0.8,0.4,0.2,0.4,0.0,0.4,1.0,0.8,0.8,0.4,9.4,9.2,0.6,0.8,0.6,0.4,0.6,0.4,0.4,0.4,3.4,3.2,0.6,0.6,0.4,0.4,0.2,0.2,6.0,6.0,0.8,1.0,0.6,0.8,0.6,0.6,4.4,4.0,5.0,5.2,0.6,0.6,0.6,0.4,0.4,0.2,0.6,0.6,0.6,0.4,0.4,0.2,0.0,0.0,1.0,1.0,0.8,1.0,0.8,0.6,0.2,0.2,10,3,5,1,5,2
West Bromwich Albion,Liverpool,0.95,0.25,1,2,1,1,0.4,0.8,0.2,0.0,0.4,0.2,1.4,2.8,1.0,2.2,0.4,0.6,0.6,0.6,0.4,0.0,0.2,0.6,0.0,0.2,0.2,0.4,0.0,0.2,0.8,1.0,0.4,0.8,0.2,0.4,0.0,0.2,0.0,0.2,0.8,1.0,0.6,0.8,0.2,0.2,0.8,0.8,0.6,0.4,0.0,0.2,0.6,0.6,0.2,0.2,0.6,1.8,0.4,1.4,0.2,0.4,0.8,0.6,0.6,0.4,0.0,0.2,0.6,0.8,0.0,0.6,11.8,8.6,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.2,6.0,4.2,1.0,0.8,0.8,0.6,0.8,0.4,5.8,4.4,0.8,0.4,0.8,0.2,0.4,0.2,5.8,3.8,6.0,4.8,0.8,0.4,0.8,0.2,0.4,0.2,1.0,1.0,0.8,0.8,0.8,0.6,0.2,0.4,0.8,0.4,0.8,0.2,0.4,0.2,0.4,0.2,9,13,2,5,7,8
Everton,Sheffield United,0.4,1.0,0,1,0,1,0.2,0.0,0.4,1.0,0.4,0.0,2.6,2.8,1.2,0.2,1.4,2.6,0.2,0.0,0.0,0.8,0.2,0.0,0.6,0.6,0.8,0.2,0.6,0.2,1.0,1.0,0.8,0.6,0.6,0.6,0.2,0.4,0.0,0.2,1.6,0.8,0.8,0.2,0.8,0.6,0.4,0.4,0.2,0.8,0.6,0.2,0.8,0.6,0.6,0.2,1.0,2.0,0.4,0.0,0.6,2.0,0.4,0.0,0.6,1.0,0.4,0.0,0.6,1.0,0.4,0.4,10.0,10.0,0.8,0.8,0.8,0.8,0.4,0.8,0.4,0.4,3.4,4.2,0.6,0.8,0.4,0.6,0.4,0.4,6.6,5.8,0.8,0.8,0.8,0.6,0.8,0.6,4.6,4.2,5.4,5.8,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.2,0.2,0.2,0.0,0.0,0.8,1.0,0.8,0.8,0.8,0.6,0.6,0.4,11,4,6,1,5,3
Lorient,Metz,0.85,0.5,2,1,1,0,0.8,0.4,0.0,0.2,0.2,0.4,2.6,3.4,2.0,1.8,0.6,1.6,0.4,0.2,0.0,0.4,0.6,0.6,0.0,0.4,0.6,0.6,0.4,0.6,1.0,0.8,0.8,0.8,0.4,0.8,0.2,0.6,0.2,0.2,1.2,1.2,1.0,0.6,0.2,0.6,0.8,0.6,0.4,0.6,0.0,0.2,0.8,0.6,0.2,0.4,1.4,2.2,1.0,1.2,0.4,1.0,0.6,0.6,0.2,0.4,0.4,0.2,0.8,0.8,0.6,0.6,8.0,10.0,0.6,0.8,0.4,0.8,0.2,0.4,0.2,0.4,4.0,4.4,0.8,0.8,0.6,0.6,0.4,0.6,4.0,4.4,0.8,0.8,0.6,0.4,0.2,0.4,5.4,3.8,2.6,6.2,1.0,0.4,1.0,0.2,0.4,0.2,1.0,1.0,0.6,0.4,0.6,0.2,0.6,0.2,0.8,0.6,0.8,0.4,0.4,0.4,0.4,0.2,2,1,2,1,0,0
Lille,Saint-Étienne,0.05,0.55,0,0,0,0,0.4,0.6,0.2,0.4,0.4,0.0,2.2,2.8,1.4,1.6,0.8,1.2,0.4,0.4,0.0,0.0,0.4,0.6,0.2,0.4,0.6,0.6,0.2,0.6,1.0,1.0,1.0,0.8,0.2,0.6,0.0,0.2,0.0,0.2,1.2,0.8,0.4,0.6,0.8,0.2,0.4,0.8,0.6,0.4,0.2,0.2,0.8,0.6,0.2,0.2,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.6,0.2,0.2,0.0,0.2,0.8,1.0,0.2,0.4,9.2,11.0,0.8,1.0,0.6,0.6,0.4,0.4,0.4,0.4,4.6,6.0,1.0,0.8,0.6,0.6,0.4,0.6,4.6,5.0,0.6,0.8,0.6,0.6,0.4,0.4,8.4,3.8,0.8,7.2,1.0,0.2,1.0,0.2,0.8,0.2,1.0,1.0,1.0,0.8,1.0,0.4,0.6,0.2,0.8,0.6,0.8,0.2,0.8,0.0,0.6,0.0,3,6,0,5,3,1
Dijon,Nantes,1.0,0.9,0,4,0,2,0.2,0.6,0.8,0.2,0.0,0.2,3.4,2.8,0.8,1.8,2.6,1.0,0.2,0.0,0.4,0.2,0.2,0.6,0.6,0.0,0.4,0.8,0.4,0.6,1.0,1.0,0.8,0.8,0.6,0.6,0.6,0.2,0.2,0.2,1.2,1.0,0.0,0.6,1.2,0.4,0.4,0.6,1.0,0.6,0.0,0.0,0.6,0.8,0.6,0.2,2.2,1.8,0.8,1.2,1.4,0.6,0.2,0.4,0.4,0.4,0.4,0.2,1.0,1.0,0.8,0.6,8.2,9.0,0.6,0.8,0.6,0.8,0.4,0.6,0.2,0.0,3.8,4.0,0.8,0.8,0.6,0.6,0.2,0.2,4.4,5.0,0.8,0.8,0.6,0.6,0.4,0.6,3.2,4.2,5.0,4.8,0.4,0.6,0.4,0.4,0.2,0.2,0.8,1.0,0.4,0.6,0.2,0.2,0.2,0.0,0.6,0.8,0.4,0.6,0.2,0.6,0.2,0.2,3,6,0,5,3,1
Bordeaux,Lens,0.75,0.3,3,0,1,0,0.2,0.4,0.8,0.2,0.0,0.4,2.6,3.4,0.8,1.8,1.8,1.6,0.2,0.0,0.4,0.0,0.2,0.6,0.6,0.6,0.4,1.0,0.4,0.8,1.0,1.0,0.6,1.0,0.6,0.8,0.2,0.4,0.2,0.2,1.8,2.2,0.8,1.0,1.0,1.2,0.4,0.0,0.4,0.4,0.2,0.6,1.0,1.0,0.2,0.6,0.8,1.2,0.0,0.8,0.8,0.4,0.6,0.6,1.0,0.2,0.0,0.4,0.4,0.8,0.4,0.4,9.6,13.2,1.0,0.8,0.8,0.6,0.4,0.6,0.4,0.6,4.4,6.4,0.6,0.8,0.6,0.8,0.6,0.8,5.2,6.8,0.8,0.8,0.6,0.6,0.6,0.6,4.4,5.4,5.2,7.8,0.6,0.6,0.4,0.4,0.4,0.4,1.0,0.8,0.4,0.6,0.4,0.4,0.0,0.4,0.8,0.8,0.6,0.6,0.4,0.6,0.2,0.2,1,6,1,2,0,4
Olympique Marseille,Angers SCO,0.25,0.6,3,2,1,0,0.8,0.2,0.0,0.4,0.2,0.4,2.8,1.2,2.0,0.2,0.8,1.0,0.4,0.6,0.0,0.8,0.6,0.0,0.2,0.4,0.6,0.0,0.4,0.0,1.0,0.6,0.8,0.4,0.4,0.2,0.4,0.0,0.2,0.0,0.6,0.8,0.4,0.2,0.2,0.6,0.8,0.6,0.6,0.8,0.0,0.0,0.6,0.6,0.0,0.2,2.2,0.4,1.6,0.0,0.6,0.4,0.4,0.6,0.0,1.0,0.6,0.0,1.0,0.4,0.6,0.0,9.2,7.8,0.8,0.6,0.6,0.6,0.4,0.0,0.4,0.0,5.2,3.8,1.0,0.8,0.8,0.8,0.6,0.2,4.0,4.0,0.6,0.6,0.2,0.4,0.2,0.0,5.2,3.0,4.0,4.8,0.6,0.6,0.6,0.2,0.4,0.2,1.0,0.8,1.0,0.4,0.4,0.2,0.4,0.2,1.0,0.6,0.6,0.4,0.4,0.2,0.2,0.0,3,4,3,1,0,3
Monaco,Rennes,0.15,0.35,2,1,2,0,0.6,0.4,0.2,0.4,0.2,0.2,2.8,2.6,2.2,1.6,0.6,1.0,0.8,0.2,0.2,0.4,0.8,0.6,0.2,0.2,0.2,0.4,0.2,0.4,0.8,1.0,0.8,0.6,0.6,0.6,0.4,0.4,0.2,0.0,0.2,0.8,0.2,0.6,0.0,0.2,1.0,0.8,0.8,0.6,0.0,0.0,0.2,0.6,0.0,0.2,2.6,1.8,2.0,1.0,0.6,0.8,0.8,0.4,0.2,0.4,0.2,0.4,0.8,0.8,0.8,0.6,8.6,6.8,0.8,0.2,0.6,0.0,0.4,0.0,0.0,0.0,5.2,3.0,1.0,0.6,0.8,0.2,0.6,0.2,3.4,3.8,0.4,0.6,0.0,0.2,0.0,0.2,5.8,4.2,2.8,2.6,1.0,0.6,0.8,0.4,0.6,0.2,1.0,1.0,0.8,0.6,0.6,0.2,0.4,0.0,1.0,0.8,1.0,0.6,0.6,0.6,0.4,0.4,4,4,1,0,3,4
Nîmes,Olympique Lyonnais,0.95,0.2,2,5,1,3,0.0,0.4,0.2,0.0,0.8,0.6,2.4,2.8,1.0,1.6,1.4,1.2,0.0,0.0,0.2,0.0,0.2,0.4,0.4,0.2,0.8,1.0,0.2,0.4,1.0,1.0,1.0,1.0,0.2,0.4,0.2,0.2,0.0,0.2,0.6,1.2,0.0,0.6,0.6,0.6,0.4,0.4,1.0,0.6,0.0,0.2,0.6,0.8,0.0,0.4,1.8,1.6,1.0,1.0,0.8,0.6,0.2,0.4,0.2,0.4,0.6,0.4,1.0,0.8,0.6,0.4,9.4,8.2,0.8,0.6,0.6,0.6,0.4,0.2,0.4,0.0,5.2,4.4,0.8,0.8,0.6,0.4,0.6,0.4,4.2,3.8,0.6,0.4,0.6,0.4,0.4,0.2,4.6,4.0,4.8,4.2,0.6,0.8,0.6,0.4,0.2,0.0,0.8,0.8,0.6,0.6,0.4,0.4,0.2,0.2,1.0,0.8,0.6,0.4,0.4,0.4,0.2,0.2,3,6,1,5,2,1
Nice,Strasbourg,0.45,0.8,0,2,0,1,0.8,0.2,0.0,0.2,0.2,0.6,3.0,2.4,2.2,1.2,0.8,1.2,0.4,0.0,0.2,0.2,0.8,0.2,0.2,0.2,0.6,0.8,0.6,0.2,0.8,1.0,0.8,0.8,0.8,0.2,0.4,0.2,0.2,0.2,1.8,1.4,1.2,0.8,0.6,0.6,0.6,0.6,0.2,0.6,0.4,0.2,0.8,0.6,0.4,0.2,1.2,1.0,1.0,0.4,0.2,0.6,0.8,0.4,0.4,0.6,0.2,0.4,0.6,0.6,0.6,0.4,11.8,9.0,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.6,5.6,5.2,0.8,0.8,0.8,0.8,0.6,0.6,6.2,3.8,1.0,0.6,0.8,0.4,0.8,0.2,6.2,3.4,5.6,5.6,0.8,0.4,0.8,0.4,0.8,0.2,0.8,0.8,0.8,0.6,0.6,0.2,0.4,0.2,0.8,0.6,0.8,0.4,0.6,0.4,0.6,0.0,4,4,3,3,1,1
Montpellier,Brest,0.4,0.7,0,0,0,0,0.4,0.2,0.2,0.8,0.4,0.0,3.6,3.0,2.0,1.0,1.6,2.0,0.0,0.0,0.0,0.4,0.6,0.4,0.4,0.6,1.0,0.6,0.8,0.6,1.0,1.0,1.0,0.8,0.8,0.6,0.4,0.4,0.2,0.2,2.2,1.2,1.2,0.4,1.0,0.8,0.2,0.2,0.0,0.8,0.8,0.2,1.0,0.8,1.0,0.2,1.4,1.8,0.8,0.6,0.6,1.2,0.4,0.4,0.6,0.6,0.2,0.2,0.8,0.8,0.4,0.8,10.4,8.6,1.0,0.6,0.8,0.6,0.4,0.4,0.4,0.4,5.8,4.4,0.8,1.0,0.8,0.8,0.8,0.4,4.6,4.2,0.8,0.4,0.4,0.4,0.2,0.4,5.4,4.0,5.0,4.6,0.8,0.6,0.8,0.6,0.6,0.2,0.8,1.0,0.8,0.8,0.4,0.2,0.2,0.2,0.8,0.6,0.6,0.6,0.6,0.4,0.4,0.2,1,11,0,4,1,7
Paris Saint Germain,Reims,0.1,0.65,4,0,2,0,0.4,0.4,0.6,0.0,0.0,0.6,2.8,2.0,1.2,1.2,1.6,0.8,0.0,0.4,0.4,0.2,0.4,0.4,0.6,0.2,0.6,0.6,0.6,0.4,1.0,0.8,0.8,0.6,0.6,0.4,0.2,0.2,0.2,0.0,0.8,0.6,0.4,0.4,0.4,0.2,0.6,0.8,0.6,0.6,0.0,0.2,0.8,0.4,0.0,0.2,2.0,1.4,0.8,0.8,1.2,0.6,0.2,0.6,0.6,0.2,0.4,0.4,0.8,0.8,0.6,0.4,8.8,9.6,0.6,0.6,0.4,0.6,0.4,0.4,0.2,0.4,5.4,5.6,0.8,0.8,0.6,0.8,0.6,0.6,3.4,4.0,0.2,0.6,0.2,0.4,0.2,0.4,7.2,3.8,1.6,5.8,0.8,0.4,0.8,0.4,0.6,0.2,1.0,0.6,0.8,0.6,0.6,0.4,0.4,0.4,1.0,1.0,1.0,0.4,0.8,0.2,0.2,0.0,9,5,3,2,6,3
